'Name','Address','Zipcode','Science','Math','English','College','Progress'
'Burlington Co Spec School  Wc','20 Pioneer Blvd, Westampton, NJ 08060','08060','','','','',''
'Cherry Valley Springfield Central School','597 County Hwy 54, Cherry Valley, NY 13320','13320','','26%','20%','9',''
'Reg Day School For Deaf','P O Box 3912, Odessa, TX 79760','79760','','','','',''
'The O'Farrell Charter School','6130 Skyline Drive, San Diego, CA 92114','92114','','34%','47%','','5'
'D'arbonne Woods Charter School','1002 Sterlington Highway, Farmerville, LA 71241','71241','34%','42%','56%','8','7'
'St. Michael-Albertville Ext School Year','11343 50th Street NE, Albertville, MN 55301','55301','','','','',''
'Saint Regis Falls Central School','92 North Main Street, Saint Regis Falls, NY 12980','12980','','21%','17%','4',''
'Univ of Chicago Charter Schools','1313 East 60th St, Chicago, IL 60637','60637','','20%','23%','1','5'
'Bowling Green Pine Valley School','300 Veazey Rd, Butner, NC 27509','27509','','','','',''
'Dr Fermin Calderon Elementary School','P O Box 428002, Del Rio, TX 78842','78842','65%','76%','','',''
'Compass Montessori - Golden Charter School','4441 Salvia Street, Golden, CO 80403','80403','42%','22%','46%','6',''
'Idaho School For Deaf And Blind','1450 Main Street, Gooding, ID 83330','83330','','','','',''
'Louisiana School For The Visually Impaired','2888 Brightside Lane, Baton Rouge, LA 70820','70820','','','','',''
'Brazos School For Inquiry And Crea','410 Bethel Lane, Bryan, TX 77802','77802','50%','62%','','',''
'Jean Massieu School For The Deaf','1655 East 3300 South, Salt Lake City, UT 84106','84106','','','','',''
'West Virginia School For The Blind','301 East Main St, Romney, WV 26757','26757','','','','',''
'California School For The Deaf-Fremont','39350 Gallaudet Drive, Fremont, CA 94538','94538','','8%','8%','2','4'
'Pre School Hdcp Child Program','412 West 14th St, Holdrege, NE 68949','68949','','','','',''
'Kings County Special Education School','959 Katie Hammond Lane, Hanford, CA 93230','93230','','0%','0%','2',''
'Ventura County Special Education School','5189 Verdugo Way, Camarillo, CA 93012','93012','','0%','3%','2','3'
'Tehama County Special Education School','900 Palm Street, Red Bluff, CA 96080','96080','','','','',''
'Modoc County Special Education School','139 Henderson Street, Alturas, CA 96101','96101','','','','3',''
'Sonoma County Special Education School','5340 Skylane Boulevard, Santa Rosa, CA 95403','95403','','7%','15%','2',''
'Franklin County Schools Pk-12','1250 Us Highway 98, Eastpoint, FL 32328','32328','','33%','37%','2',''
'Palm Beach School For Autism','8480 Lantana Rd, Lake Worth, FL 33467','33467','','','','',''
'Royal Palm Exceptional School Center','3050 Indian Street, Fort Myers, FL 33916','33916','','6%','10%','',''
'Education Laboratory Public Charter School','1776 University Ave, Honolulu, HI 96822','96822','','46%','69%','8',''
'Another Choice Virtual Charter School','1014 W. Hemingway Blvd, Nampa, ID 83651','83651','39%','12%','33%','',''
'Illinois School For The Deaf','125 South Webster Ave, Jacksonville, IL 62650','62650','','','','',''
'Indiana School For The Blind','7725 North College Avenue, Indianapolis, IN 46240','46240','17%','5%','9%','',''
'Greene-Sullivan Sp Ed School','77 'a' St Ne, Linton, IN 47441','47441','','','','',''
'Codman Academy Charter Public School','637 Washington Street, Boston, MA 02124','02124','22%','5%','13%','2',''
'The Michael J Petrides School','715 Ocean Terrace, Staten Island, NY 10301','10301','','43%','56%','8',''
'Washington Heights Expeditionary Learning School','511 West 182nd Street, New York, NY 10033','10033','','25%','40%','5',''
'College Corner Union Elementary School','230 Ramsey St, College Corner, OH 45003','45003','','','','',''
'Oregon School for the Blind','700 Church St SE, Salem, OR 97301','97301','','','','',''
'Texas School For The Deaf','1102 South Congress Avenue, Austin, TX 78704','78704','32%','32%','16%','',''
'Quest Middle School of Lewisville','1301 Waters Ridge Dr., Lewisville, TX 75057','75057','91%','88%','','',''
'Quest Middle School of Coppell','P O Box 292730, Lewisville, TX 75029','75029','91%','83%','','',''
'Tse'bii'nidzisgai School',', Monument Valley, UT 84536','84536','10%','10%','11%','',''
'Mky- Head Start /Dpp Pk School','40 Orange Street, Saint Augustine, FL 32084','32084','','','','',''
'Nueva Vista School / Arizona State Hospital','2500 East Van Buren St, Phoenix, AZ 85008','85008','','','','',''
'Peep - De'Groot - Prepare School','1500 Lizzie Street, San Luis Obispo, CA 93401','93401','','','','',''
'Florida Autism Charter School Of Excellence','6310 East Sligh Avenue, Tampa, FL 33617','33617','','','','',''
'South Florida Autism Charter School Inc','18305 Northwest 75th Place, Hialeah, FL 33015','33015','','','','',''
'Connections - New Century Public Charter School','174 Kamehameha Ave, Hilo, HI 96720','96720','','32%','45%','',''
'Ka Umeke Kaeo - Public Charter School','222 Desha Ave, Hilo, HI 96720','96720','','13%','21%','',''
'Governor Baxter School For The Deaf','MacKworth Island, Falmouth, ME 04105','04105','','','','',''
'Washington State School for the Deaf','611 Grand Blvd S26, Vancouver, WA 98661','98661','','','','2',''
'Washington State School For The Blind','2214 East 13th St, Vancouver, WA 98661','98661','','','','',''
'North Branch ISD 0138 Se Summer School','38705 Grand Ave, North Branch, MN 55056','55056','','','','',''
'Colorado School For The Deaf And Blind','33 North Institute Street, Colorado Springs, CO 80903','80903','','','','1',''
'917 D/Hoh Gideon Pond Elementary School','613 E 130 St, Burnsville, MN 55337','55337','','','','',''
'R.I. School For The Deaf','One Corliss Park, Providence, RI 02908','02908','','','','',''
'Dr M L Garza-Gonzalez Charter School','4129 Greenwood Drive, Corpus Christi, TX 78416','78416','91%','36%','','',''
'West Virginia School For The Deaf-Elementary','301 East Main St, Romney, WV 26757','26757','','','','',''
'Nm School For The Blind And Visually Impaired','1900 North White Sands, Alamogordo, NM 88310','88310','','31%','','',''
'Hawaii School For The Deaf And Blind','3440 Leahi Ave, Honolulu, HI 96815','96815','','','','',''
'21st Century Charter School Of Gary','556 Washington Street, Gary, IN 46402','46402','19%','29%','36%','2',''
'Halau Lokahi - A New Century Public Charter School','401 Waiakamilo Rd, Honolulu, HI 96817','96817','11%','23%','','',''
'Hawaii Academy Of Arts & Science Public Charter School','151397 Homestead Rd, Pahoa, HI 96778','96778','','45%','62%','3',''
'Alaska State School For The Deaf & Hard Of Hearing','5530 East Northern Lights Blvd, Anchorage, AK 99504','99504','','13%','13%','',''
'Kanu O Ka Aina - New Century Public Charter School','64-1043 Hiiaka Street, Kamuela, HI 96743','96743','','38%','57%','',''
'Myron B. Thompson Academy - A New Century Public Charter School','1040 Richards St, Honolulu, HI 96813','96813','','48%','72%','10',''
'Dr. M.L.K. Charter School For Science & Tech.','1617 Caffin Avenue, New Orleans, LA 70117','70117','46%','62%','75%','',''
'Ke Kula O Samuel M Kamakau - A Laboratory Public Charter School','45037 Kaneohe Bay Dr, Kaneohe, HI 96744','96744','','29%','38%','',''
'Chugach Extension Correspondence','9312 Vanguard Dr, Anchorage, AK 99507','99507','56%','20%','43%','',''
'Garland Learning Center','601 West 6th St, Hope, AR 71801','71801','','','','',''
'Bridgeport Learning Center','280 Tesiny Ave, Bridgeport, CT 06606','06606','','','','',''
'Milford ILC','906 Lakeview Avenue, Milford, DE 19963','19963','','','','',''
'Vallivue Virtual Academy','5207 South Montana Ave, Caldwell, ID 83607','83607','','','','',''
'Especially Kidz Health & Rehab Cnt','2003 South Miller Street, Shelbyville, IN 46176','46176','','','','',''
'Levy Sp Ed Center','400 North Woodchuck, Wichita, KS 67212','67212','','0%','','',''
'Centre','2374 310th Street, Lost Springs, KS 66859','66859','86%','26%','','',''
'Big Lake Sped Esy Services','501 Minnesota Avenue, Big Lake, MN 55309','55309','','','','',''
'Chap Center','1201 Gregg Rd, Bellevue, NE 68005','68005','','','','',''
'Student Service Center','130 East 9th St, Fremont, NE 68025','68025','','','','',''
'J P Lord Program','330 South 44th St, Omaha, NE 68131','68131','','','','',''
'Integrated Learning Program','3030 Spaulding St, Omaha, NE 68111','68111','','','','',''
'Riverview East Academy','3555 Kellogg Ave, Cincinnati, OH 45226','45226','27%','21%','23%','1',''
'Southwest Preparatory Southeast Ca','735 South Ww White Road, San Antonio, TX 78220','78220','46%','24%','21%','1',''
'Killeen Charter Academy','275 Farm to Market Road 2483, Morgan's Point Resort, TX 76513','76513','51%','46%','85%','',''
'Cove Charter Academy','275 Farm to Market Road 2483, Morgan's Point Resort, TX 76513','76513','','46%','','',''
'Leander Charter Academy','275 Farm to Market Road 2483, Morgan's Point Resort, TX 76513','76513','70%','79%','57%','',''
'Special Services','4730 Colby Ave, Everett, WA 98203','98203','','','','',''
'Northshore Special Services','3330 Monte Villa Parkway, Bothell, WA 98021','98021','','','','',''
'Special Services','1294 Chestnut St, Clarkston, WA 99403','99403','','','','',''
'Special Services','9600 Sharon Dr, Everett, WA 98204','98204','','','','',''
'Parade','32240 Ne 50th St, Carnation, WA 98014','98014','','65%','82%','',''
'Bryant Center','N 910 Ash St, Spokane, WA 99201','99201','83%','49%','68%','',''
'Issaquah Special Services','565 Nw Holly St, Issaquah, WA 98027','98027','','','','',''
'Handicapped Contractual Services','18560 1st Ave N.E., Shoreline, WA 98155','98155','','','','',''
'Snohomish Center','1601 Ave D, Snohomish, WA 98290','98290','','','','',''
'Meridian Special Programs','214 West Laurel Rd, Bellingham, WA 98226','98226','','','','',''
'Residential Consortium','2142 10 Av West, Seattle, WA 98119','98119','','','','',''
'Marysville Sd Special','4220 80th St Ne, Marysville, WA 98270','98270','','','','',''
'Out Of District Special Ed','200 East Fremont, Monroe, WA 98272','98272','','','','',''
'Out Of District Facility','300 Sw 7th St, Renton, WA 98055','98055','','','','',''
'Shrine Hospital','911 West 5th Ave, Spokane, WA 99204','99204','','','','',''
'Home Based','601 South 8th St, Tacoma, WA 98401','98401','','','','',''
'Psd Special Services','214 West Main, Puyallup, WA 98371','98371','','','','',''
'Special Programs','615 Snow Ave, Richland, WA 99352','99352','','','','',''
'Woodside','18367 8th Ave South, Seattle, WA 98148','98148','','','','',''
'K-12 Ellensburg Learning Center','210 Ruby St, Ellensburg, WA 98926','98926','','','','',''
'Special Education','601 Crawford St, Kelso, WA 98626','98626','','','','',''
'Special Services','601 South 8th St, Tacoma, WA 98405','98405','','','','',''
'Cva - Panorama','225 South Hofstetter, Colville, WA 99114','99114','','27%','53%','',''
'Central Educational Services','12111 Ne 1st St, Bellevue, WA 98005','98005','','','','',''
'Wisconsin Conservatory of Lifelong Learning','1017 North 12th Street, Milwaukee, WI 53233','53233','2%','2%','4%','1',''
'Boone Career-Technical Center','3505 Daniel Boone Parkway, Danville, WV 25053','25053','','','','',''
'Cabell County Career Technology Center','1035 Norway Ave, Huntington, WV 25705','25705','','','','',''
'Calhoun-Gilmer Career Center','5326 East Little Kanawha Hwy, Grantsville, WV 26147','26147','','','','',''
'Fayette Institute Of Technology','300 West Oyler Ave, Oak Hill, WV 25901','25901','','','','',''
'Union Educational Complex','Hc 76 Box 750, Mount Storm, WV 26739','26739','36%','21%','','',''
'Hampshire County Career Training Center','Hc 63 Box 1980, Romney, WV 26757','26757','','','','',''
'Roane-Jackson Vo-Tech Center','4800 Spencer Rd, Le Roy, WV 25252','25252','','','','',''
'Ben Franklin Vocational Center','500 28th St, Dunbar, WV 25064','25064','','','','',''
'Carver Career Center','4799 Midland Dr, Charleston, WV 25306','25306','','','','',''
'Shawnee Community Center','142 Marshall Ave, Dunbar, WV 25064','25064','','','','',''
'Ralph R. Willis Vocational Center','Three Mile Curve, Logan, WV 25601','25601','','','','',''
'Barnes Center (Alc)','100 Naomi St, Fairmont, WV 26554','26554','','','','',''
'Marion County Technical Center','2 North Marion Drroute 250 Nor, Farmington, WV 26571','26571','','','','',''
'Mason County Career Center','281 Scenic Dr, Point Pleasant, WV 25550','25550','','','','',''
'Career And Technology Center','Drawer V, Welch, WV 24801','24801','','','','',''
'Mercer County Early Learning Center','821 Broadway St, Princeton, WV 24740','24740','','','','',''
'Mercer County Technical Education Center','1397 Stafford Dr, Princeton, WV 24740','24740','','','','',''
'Mineral County Technical Center','600 South Water St Ext, Keyser, WV 26726','26726','','','','',''
'Keyser Headstart','251 West Piedmont St, Keyser, WV 26726','26726','','','','',''
'Technical Education Center','1000 Mississippi St, Morgantown, WV 26505','26505','','','','',''
'Monroe County Vocational Center','James Monroe Dr, Lindside, WV 24951','24951','','','','',''
'Mid Ohio Valley Technical Institute','State Route 2 Harmony Acres, St. Marys, WV 26170','26170','','','','',''
'Putnam Career Technical Center','101 Roosevelt Blvd, Eleanor, WV 25070','25070','','','','',''
'Academy Of Careers And Technology','390 Stanaford Rd, Beckley, WV 25801','25801','','','','',''
'Raleigh-Boone Technical Center','11823 Coal River Rd, Whitesville, WV 25209','25209','','','','',''
'Taylor County Vocational Center','115 Luby St, Grafton, WV 26354','26354','','','','',''
'Fred W Eberle Tech Center','Rt.5 Box 2, Buckhannon, WV 26201','26201','','','','',''
'Wetzel Co. Center For Children & Families','Rr2 Box 107, New Martinsville, WV 26155','26155','','','','',''
'Wood Co Voc Tech Center','1515 Blizzard Dr, Parkersburg, WV 26101','26101','','','','',''
'Wyoming County Career & Technical Center','Hcr 72 Box 200, Pineville, WV 24874','24874','','','','',''
'Harrison Co Alternative Learning Center','Rr 3 Bix 43b, Clarksburs, WV 26301','26301','0%','0%','','',''
'Mingo County Extended Learning Center',', Delbarton, WV 25670','25670','','','','',''
'Global Leadership Academy','7480 Conifer Road, Denver, CO 80221','80221','13%','','10%','3',''
'Georgia Academy For The Blind','2895 Vineville Ave, Macon, GA 31204','31204','','','','',''
'Yonkers Montessori Academy','160 Woodlawn Avenue, Yonkers, NY 10704','10704','','41%','4%','5',''
'Preschool Infant Other','11104 Ne 149th St, Brush Prairie, WA 98606','98606','','','','',''
'Klondike Isd','2911 County Road H, Lamesa, TX 79331','79331','94%','95%','100%','6',''
'Roxton Isd','P O Box 307, Roxton, TX 75477','75477','67%','65%','','6',''
'Colorado ISD Disciplinary Alternative Education Program (Deap)','P O Box 99, Westbrook, TX 79565','79565','','','','',''
'Ayagina'ar Elitnaurvik','106 Village Rd, Kongiganak, AK 99559','99559','19%','6%','3%','',''
'Kuinerrarmiut Elitnaurviat','General Delivery, Quinhagak, AK 99655','99655','6%','8%','3%','',''
'Alaska Reach Academy','249 Jon Summar Way, Tok, AK 99780','99780','','13%','31%','',''
'Interior Distance Education Of Alaska (Idea)','2157 Vanhorn Rd, Fairbanks, AK 99701','99701','68%','23%','42%','',''
'Homebridge','1208 Glacier Ave, Juneau, AK 99801','99801','','11%','22%','',''
'Cyberlynx Correspondence Program','3rd and D St, Nenana, AK 99760','99760','61%','18%','37%','',''
'Se Island Correspondence','1010 Sandy Beach Rd, Thorne Bay, AK 99919','99919','','','','',''
'Denali Peak','1 Suntrana St, Healy, AK 99743','99743','70%','44%','55%','',''
'Blount Co Multi-Needs Center','189 Horton Ln, Cleveland, AL 35049','35049','','','','',''
'Cullman Child Development Center','17600 US Hwy 31 North, Cullman, AL 35058','35058','','','','',''
'Etowah Co Spec Ed Learning Center','209a Grand Ave West, Rainbow City, AL 35906','35906','','','','',''
'Center For Development Learning','2901 Fairbanks St, Huntsville, AL 35816','35816','','','','',''
'Childrens Center','310 Madison Terr, Montgomery, AL 36107','36107','','','','',''
'Linda Nolen Learning Center','10111 Hwy 119, Alabaster, AL 35007','35007','','','','',''
'Sprayberry Reg Ed Center','1324 Rice Mine Rd, Northport, AL 35476','35476','','','','',''
'Turtle Point Environmental Science Center','20959 Hwy 31, Flomaton, AL 36441','36441','','','','',''
'Opelika Learning Center','214 Jeter Ave, Opelika, AL 36801','36801','','','','',''
'Child Count Only','500 Dusy St, Dothan, AL 36301','36301','','','','',''
'Sussex Consortium','520 Dupont Avenue, Lewes, DE 19958','19958','','','','',''
'East Dekalb Special Education Center','5839 Memorial Dr, Stone Mountain, GA 30083','30083','','','','',''
'Dubois-Spencer-Perry Exc Coop','1520 Saint Charles Street, Jasper, IN 47546','47546','','','','',''
'Transformational Learning Center','1516 Scott St, Park Hills, KY 41011','41011','','0%','','',''
'Churchill Park Rehab','435 Boxley Ave, Louisville, KY 40209','40209','','','','',''
'Brooklawn','2125 Goldsmith Ln, Louisville, KY 40218','40218','0%','4%','','',''
'Alexander Learning Center','1545 Coty Street, Shreveport, LA 71101','71101','3%','3%','3%','',''
'Bienville Educational Center','325 Main Street-Highway 507, Bienville, LA 71008','71008','','','','',''
'Iberville Math, Science, and Arts Academy- East','1825 Hwy 30, St. Gabriel, LA 70776','70776','','','','',''
'Cedar Lane Special Center','11630 Scaggsville Rd, Fulton, MD 20759','20759','','','','',''
'Lapeer County Education and Technology Center','690 Lake Pleasant Rd, Attica, MI 48412','48412','','','','3',''
'Special Ed. N.P.','215 N 1st Ave E, Duluth, MN 55802','55802','','','','',''
'Special Education','1610 Commerce Dr, North Mankato, MN 56001','56001','','','','',''
'Fairview Program','1251 County Road B2 West, Roseville, MN 55113','55113','','','','',''
'Central Family Center','505 S Holmes St, Shakopee, MN 55379','55379','','','','',''
'Austin Community Learning Center','912 1st Ave Ne, Austin, MN 55912','55912','','','','',''
'Special Education Esy','615 7th Street SW, Rochester, MN 55902','55902','','','','',''
'Lifespan','520 W Cty Rd E Ste C, Shoreview, MN 55126','55126','','','','',''
'Houlka Attendance Center','510 Griffin Ave, Houlka, MS 38850','38850','','33%','27%','',''
'Mize Attendance Center','125 School Dr, Mize, MS 39116','39116','','33%','37%','',''
'Taylorsville Attendance Center','324 Hester St, Taylorsville, MS 39168','39168','','27%','27%','',''
'Coldwater Attendance Center','671 West St, Coldwater, MS 38618','38618','','15%','11%','',''
'Stringer Attendance Center','122 County Rd 17, Stringer, MS 39481','39481','','28%','33%','',''
'Gateway Education Center','3205 East Wendover Aveune, Greensboro, NC 27405','27405','','','','',''
'Floyd L Knight Children Center','607 West Mcintosh St, Sanford, NC 27330','27330','','','','',''
'Haynes- Inman Education Center','200 Haynes Rd, Jamestown, NC 27282','27282','','','','',''
'Central Ne Support Service Program','123 South Webb, Grand Island, NE 68802','68802','','','','',''
'Childrens Psychiatry','1001 Yale Ne, Albuquerque, NM 87131','87131','','','','',''
'Washoe Innovations Academy','777 West 2nd St, Reno, NV 89509','89509','50%','45%','','',''
'Special Education Center','2571 Neil Ave, Columbus, OH 43202','43202','','','','1',''
'Warren County Career Center','3525 North State Route 48, Lebanon, OH 45036','45036','','','','',''
'Upper Valley Career Center','8811 Career Dr, Piqua, OH 45356','45356','','','','',''
'Pennsylvania Leadership Cs','1332 Enterprise Dr, West Chester, PA 19380','19380','62%','22%','76%','6',''
'Knox Adaptive Education Center','5719 Kingston Pike, Knoxville, TN 37919','37919','18%','5%','26%','2',''
'Hospital/Homebound','912 South Ervay Street, Dallas, TX 75201','75201','19%','0%','22%','',''
'San Angelo Special Programs','P O Box 162, Christoval, TX 76935','76935','','','','',''
'Transforming Lives Cooperative (Tl','Po Drawer Z, Dickinson, TX 77539','77539','','','','',''
'Reese Educational Center','P O Box 100, Wolfforth, TX 79416','79416','','','15%','',''
'Special Centers','P O Box 660, Galveston, TX 77553','77553','','','','',''
'Klein Sems','7200 Spring Cypress Road, Spring, TX 77379','77379','','','','',''
'Wayne D Boshears Center For Except','3450 Chandler Highway, Tyler, TX 75702','75702','','','','',''
'Grape Creek Special Prog','P O Box 259, Wall, TX 76957','76957','','','','',''
'Pathfinder Achievement Center','221 South 9th Street, Garland, TX 75040','75040','','','','',''
'Itinerant Sp Ed','2700 West 15th Street, Plano, TX 75075','75075','','','','',''
'Grayson County Special Education Ssa','P O Box 559, Gunter, TX 75058','75058','','','','',''
'Special Services','3480 Graham Street, Paris, TX 75460','75460','','','','',''
'Truman Children's Center','220 U.S. 80, Gladewater, TX 75647','75647','','','','',''
'Community Ed','1213 North Locust Street, Denton, TX 76201','76201','','','','',''
'Homebound','P O Box 871, Kingsville, TX 78364','78364','','','','',''
'Dewitt-Lavaca Special Ed Co-Op','960 East Broadway Street, Cuero, TX 77954','77954','','','','',''
'Goals Program','P O Box 487, Yorktown, TX 78164','78164','','','','',''
'Cluster V Sp Ed','P O Box 577, Sabinal, TX 78881','78881','','','','',''
'G O A L S Program','P O Drawer C, Moulton, TX 79975','79975','','','','',''
'Jewel C Wietzel Center','9131 Yett Boulevard, San Antonio, TX 78221','78221','','','','',''
'Homebound','1628 19th Street, Lubbock, TX 79401','79401','','','','',''
'Scott & White Hospital','2401 South 31st Street, Temple, TX 76508','76508','','','','',''
'Van Zandt Ssa','804 East Pine Street, Edgewood, TX 75117','75117','','','','',''
'Floresville Choices Program','335 Alternative Lane, Floresville, TX 78114','78114','','','','',''
'Navarro County Aep/Abc','P O Box K, Frost, TX 76641','76641','','','','',''
'G O A L S Program','107 Daule St, Cuero, TX 77954','77954','','','','',''
'Klein Annex','7302 Kleingreen Lane, Spring, TX 77379','77379','','','','',''
'Marlin Disciplinary Alternative Education Program (Deap)','P O Box 488, Chilton, TX 76661','76661','','','','',''
'New Boston Daep','101 Southwest Maple Street, De Kalb, TX 75559','75559','','','','',''
'Huckabay Disciplinary Alternative Education Program (Deap)','200 County Road 421, Stephenville, TX 76401','76401','','','','',''
'Harmony Science Academy - Houston','16200 Tomball Parkway, Houston, TX 77086','77086','79%','81%','','',''
'Whitehouse A E P','110 Wildcat Drive, Whitehouse, TX 75791','75791','','','','',''
'Whispering Hills Achievement Cente','4110 Farm to Market Road 609, Flatonia, TX 78941','78941','','','','',''
'Floresville Alternative Center','335 Alternative Lane, Floresville, TX 78114','78114','','','','',''
'Kilmer Center','8102 Wolftrap Rd, Vienna, VA 22182','22182','90%','90%','','',''
'Amelia Street Sp. Ed.','1821 Amelia St, Richmond, VA 23220','23220','','29%','','',''
'Kings Daughters Hosp. Ep.','601 Childrens Ln, Norfolk, VA 23507','23507','','','','',''
'Internet Academy','31455 28th Ave South, Federal Way, WA 98003','98003','92%','38%','68%','1',''
'University Place Special Educ','3717 Grandview Dr West, University Pla, WA 98466','98466','','','','',''
'Special Education','216 East 4th St, Port Angeles, WA 98362','98362','','','','',''
'Bainbridge Special Education Services','8489 Madison Ave Ne, Bainbridge Island, WA 98110','98110','','','','',''
'Mount Vernon Special Ed','920 South 2nd St, Mount Vernon, WA 98273','98273','','','','',''
'Off-Campus Special Education','19307 East Cataldo, Spokane Valley, WA 99016','99016','','','','',''
'White River District Special Education Facilities','240 North A St, Buckley, WA 98321','98321','','','','',''
'Snoqualmie Access','8001 Silva Ave Se, Snoqualmie, WA 98065','98065','','','','',''
'Sam Houston','317 North 6th Street, Abilene, TX 79601','79601','','','','',''
'Rosedale','2117 West 49th Street, Austin, TX 78756','78756','','','','1',''
'Abilene Behavioral Health','4225 Woods Place, Abilene, TX 79602','79602','','','','',''
'Homebound','7200 Interstate 40, Amarillo, TX 79106','79106','','','','',''
'Off Campus Health Services','1011 North Cooper Street, Arlington, TX 76011','76011','','25%','','',''
'Admin Services','4250 Cook Road, Houston, TX 77072','77072','','','','1',''
'Austin St Hospital','1111 West 6th Street, Austin, TX 78703','78703','','','','',''
'Raymond Tellas Academy - Disciplinary Alternative Education Program (Deap)','840 South 6th Street, Anthony, TX 79821','79821','','','','',''
'Dell Children's Medical Center','4900 Mueller Boulevard, Austin, TX 78723','78723','','','','',''
'Disciplinary Alternative Education Program','P O Box 369, Anahuac, TX 77514','77514','','','','',''
'Alternative Learning Systems','520 Fifth Ave, Fairbanks, AK 99701','99701','31%','7%','10%','',''
'Vaughn Next Century Learning Center','13330 Vaughn Street, San Fernando, CA 91340','91340','','28%','45%','8','5'
'Ernest P. Willenberg Special Education Center','308 Weymouth Avenue, San Pedro, CA 90732','90732','','','','',''
'Sven Lokrantz Special Education Center','19451 Wyandotte Street, Reseda, CA 91335','91335','','','','',''
'Alphonso B. Perez Special Education Center','4540 Michigan Avenue, Los Angeles, CA 90022','90022','','','','',''
'Charles Leroy Lowman Special Education Center','12827 Saticoy Street, North Hollywood, CA 91605','91605','','','','',''
'Southern California Online Academy','1405 Education Way, Lake Elsinore, CA 92530','92530','51%','24%','53%','1',''
'Meadowood Program','55 South Meadowood Drive, Newark, DE 19711','19711','','','','',''
'River Hills','2700 Grand Blvd, City Falls, IA 50613','50613','','','','',''
'Proviso Area Except Child Center','1000 Van Buren St, Maywood, IL 60153','60153','','','','',''
'Wabash/Miami Area Prog Excpt','246 North 300 West, Wabash, IN 46992','46992','','','','',''
'South Alternative Center','7450 Penn Ave S, Richfield, MN 55423','55423','','0%','','',''
'Shared Time Program','350 Hwy 96 W, Shoreview, MN 55126','55126','','','','',''
'Special Education Facilities','1000 44th Ave N, Ste 100, Saint Cloud, MN 56303','56303','','','','',''
'Home/Hospital Instruction','345 Smith Ave N, Saint Paul, MN 55102','55102','','','','',''
'Mn Academy For The Deaf','615 Olof Hanson Dr, Faribault, MN 55021','55021','','','','1',''
'Mn Academy For The Blind','400 Se 6th Ave, Faribault, MN 55021','55021','','','','',''
'Shared Time Nonpublic','360 Colborne St, Saint Paul, MN 55102','55102','','','','',''
'District Service Center','1820 N Xenium Ln, Plymouth, MN 55441','55441','','','','',''
'Oak Land Vocational Center','625c Main St N, Cambridge, MN 55008','55008','','','','',''
'Special Education','425 5th St Ne, Minneapolis, MN 55413','55413','','','','',''
'Nonpublic Sp Ed Program','425 5th St Ne, Minneapolis, MN 55413','55413','','','','',''
'St. Cloud Hospital Program','1406 6th Ave N, Saint Cloud, MN 56303','56303','','','','',''
'917 Dash','1300 145th St, Rosemount, MN 55068','55068','','','','',''
'Spring Lake Park Esy','8000 Highway 65 NE, Spring Lake Park, MN 55432','55432','','','','',''
'Tri-Lakes Specl. Educ. Coop.','658 State Hwy Ee, Blue Eye, MO 65611','65611','','','','',''
'Liggett Trail Education Center','3575 Sw Liggett Rd, Blue Springs, MO 64015','64015','','','','',''
'EXCEPTIONAL PUPIL COOP','1510 East Broadway, Bolivar, MO 65613','65613','','','','',''
'Exceptional Child Coop.','423 West Pine, Houston, MO 65483','65483','','','','',''
'Diagnostic Center','205 Wiggs St, Kennett, MO 63857','63857','','','','',''
'Franklin Co. Specl. Ed. Coop.','1771 West Springfield, St Clair, MO 63077','63077','','','','',''
'Ne Mo Specl. Ed. Coop','4154 Hwy 36, Shelbina, MO 63468','63468','','','','',''
'Lockwood Specl. Educ. Coop.','208 East 5th St, Lockwood, MO 65682','65682','','','','',''
'Quality Education Academy','5012-D Lansing Drive, Winston-Salem, NC 27105','27105','82%','54%','','4',''
'Lenoir County Learning Academy','2529 Cedar Dell Lane, Kinston, NC 28504','28504','14%','5%','','',''
'Conover Special Education','108 7th Street Place Southwest, Conover, NC 28613','28613','20%','20%','','',''
'Alegent/Immanuel Rtc','6845 North 68th Plaza, Omaha, NE 68122','68122','','','','',''
'Developmental Learning','100 Tornillo Way, Tinton Falls, NJ 07712','07712','','','','',''
'Prog 1  Hearing Impaired','327 East Ridgewood Ave, Paramus, NJ 07652','07652','','','','',''
'N A Bleshman Reg Day Para','70 Spring St, Millburn, NJ 07041','07041','','','','',''
'N J Reg Day Millburn','70 Spring St, Millburn, NJ 07041','07041','','','','',''
'Devel L C  Warren','217 Mountainview Rd, Warren, NJ 07059','07059','','','','',''
'Cumberland Campus','13 Ramah Rd, Bridgeton, NJ 08302','08302','','','','',''
'Knox County Career Center','306 Martinsburg Rd, Mount Vernon, OH 43050','43050','','','','',''
'Cedar Springs Academy','355 Cedar Springs Road, Spartanburg, SC 29302','29302','','','','',''
'Washington Center','2 Betty Spencer Drive, Greenville, SC 29607','29607','','','','',''
'Sp Ed Co-Op','204 South Harrison Avenue, Crosbyton, TX 79322','79322','','','','',''
'Homebound','8961 Tesoro Drive, San Antonio, TX 78217','78217','','','','2',''
'Homebound','6632 Bandera Road, San Antonio, TX 78238','78238','','','','',''
'Huie Special Educ Center','2115 Frankford Road East, Carrollton, TX 75007','75007','','','','',''
'Van Horn Secondary','P O Box 899, Van Horn, TX 79855','79855','57%','57%','48%','5',''
